temperature,humidity,co2,fan_status
25.4,63.3,934.0,OFF
23.6,38.9,753.0,OFF
25.2,74.0,574.0,ON
21.2,35.2,-500.0,OFF
26.1,40.9,369.0,OFF
23.6,69.1,590.0,OFF
33.2,54.7,875.0,ON
21.8,50.9,332.0,OFF
26.1,45.7,320.0,OFF
22.5,68.3,561.0,OFF
21.5,61.5,514.0,OFF
27.4,40.4,528.0,OFF
30.8,63.3,694.0,ON
33.2,,490.0,ON
24.8,82.7,1048.0,ON
22.7,43.1,320.0,OFF
250.0,36.0,1135.0,ON
25.6,,758.0,OFF
29.3,68.4,339.0,ON
30.7,41.9,403.0,ON
29.7,47.0,570.0,ON
29.4,74.6,745.0,ON
25.3,-12.0,656.0,OFF
25.1,56.9,695.0,OFF
32.4,55.9,614.0,ON
,61.8,489.0,ON
27.8,46.6,787.0,OFF
32.1,75.4,,ON
19.0,66.0,929.0,OFF
26.0,43.5,550.0,OFF
26.8,55.1,493.0,OFF
21.7,49.8,957.0,OFF
26.7,50.6,899.0,OFF
23.6,49.6,573.0,OFF
24.2,64.2,1053.0,ON
28.5,51.0,410.0,ON
15.8,72.2,867.0,ON
23.6,73.0,822.0,ON
27.1,61.0,320.0,OFF
26.9,82.7,657.0,ON
27.1,51.9,1039.0,ON
25.9,46.1,519.0,OFF
26.2,22.3,1006.0,ON
30.5,73.4,703.0,ON
13.1,58.2,320.0,OFF
15.3,50.0,575.0,OFF
24.1,49.9,510.0,OFF
18.7,45.5,874.0,OFF
21.1,86.7,967.0,ON
31.0,76.2,400.0,ON
20.9,66.5,725.0,OFF
19.0,67.3,699.0,OFF
31.5,52.3,964.0,ON
19.7,49.4,320.0,OFF
18.8,77.3,642.0,ON
22.6,43.3,627.0,OFF
22.7,-40.0,435.0,OFF
19.6,38.8,960.0,OFF
14.7,61.4,789.0,OFF
27.5,75.1,701.0,ON
26.0,86.0,477.0,ON
22.2,53.0,9999.0,OFF
250.0,74.6,897.0,ON
27.4,55.0,738.0,OFF
22.9,51.7,419.0,OFF
22.0,,673.0,OFF
30.2,54.6,453.0,ON
24.0,58.3,736.0,OFF
27.2,39.2,730.0,OFF
28.3,63.7,461.0,ON
28.4,61.9,884.0,ON
23.9,61.8,709.0,OFF
22.9,55.3,832.0,OFF
25.7,45.1,1275.0,ON
16.2,57.0,807.0,OFF
23.4,24.3,721.0,OFF
28.9,52.3,835.0,ON
24.4,63.2,345.0,OFF
34.0,,701.0,ON
26.2,52.3,567.0,OFF
26.4,90.9,436.0,ON
23.1,41.6,696.0,OFF
27.8,83.1,640.0,ON
12.4,65.3,529.0,OFF
26.3,43.0,911.0,OFF
26.4,68.9,538.0,OFF
25.8,55.7,603.0,OFF
16.7,66.7,766.0,OFF
16.7,47.5,555.0,OFF
26.8,46.9,415.0,OFF
27.0,50.7,994.0,OFF
23.5,56.6,648.0,OFF
27.2,58.3,1058.0,ON
27.7,67.3,522.0,OFF
,58.1,745.0,OFF
26.7,61.3,410.0,OFF
21.2,50.2,903.0,OFF
17.1,27.1,776.0,OFF
23.3,45.1,713.0,OFF
,48.8,529.0,OFF
17.2,47.1,320.0,OFF
21.1,63.3,465.0,OFF
27.5,49.7,434.0,OFF
22.5,61.5,1012.0,ON
25.1,39.5,732.0,OFF
22.4,73.9,541.0,ON
31.9,53.4,563.0,ON
19.5,53.6,425.0,OFF
26.8,52.3,915.0,OFF
25.1,60.7,648.0,OFF
25.9,31.5,403.0,OFF
27.2,43.9,498.0,OFF
24.9,49.5,620.0,OFF
28.1,35.9,591.0,ON
16.9,40.9,567.0,OFF
11.9,53.5,788.0,OFF
18.2,57.8,399.0,OFF
20.1,49.0,941.0,OFF
29.1,64.1,320.0,ON
27.0,37.8,390.0,OFF
23.8,59.5,546.0,OFF
25.1,67.0,474.0,OFF
17.9,40.7,555.0,OFF
30.5,61.7,674.0,ON
22.8,58.4,553.0,OFF
23.4,43.5,402.0,OFF
23.8,63.2,533.0,OFF
19.5,57.1,552.0,OFF
24.1,54.8,842.0,OFF
21.8,72.7,717.0,ON
16.3,53.0,800.0,OFF
27.7,61.6,320.0,OFF
27.3,39.1,600.0,OFF
27.2,76.4,,ON
23.7,79.3,466.0,ON
29.9,60.8,696.0,ON
23.1,78.3,375.0,ON
22.3,-40.0,826.0,OFF
25.2,54.3,862.0,OFF
27.5,70.3,891.0,ON
30.9,68.2,1118.0,ON
27.3,51.2,560.0,OFF
19.9,56.6,671.0,OFF
21.7,67.0,470.0,OFF
22.4,50.7,320.0,OFF
27.4,,505.0,OFF
31.3,73.2,456.0,ON
29.5,29.1,784.0,ON
25.2,82.6,357.0,ON
30.2,-40.0,946.0,ON
32.9,79.1,899.0,ON
19.2,30.2,621.0,OFF
13.5,47.9,843.0,OFF
22.0,52.8,493.0,OFF
22.4,64.3,481.0,OFF
27.2,52.1,592.0,OFF
22.4,61.3,635.0,OFF
24.0,67.3,592.0,OFF
26.4,36.9,320.0,OFF
19.2,51.1,770.0,OFF
23.8,44.0,613.0,OFF
23.3,58.0,887.0,OFF
28.2,54.6,1009.0,ON
,53.4,956.0,OFF
23.7,54.3,881.0,OFF
21.7,50.2,483.0,OFF
26.0,56.8,564.0,OFF
18.9,69.7,752.0,OFF
28.2,38.3,603.0,ON
23.6,65.4,787.0,OFF
24.9,,716.0,OFF
28.1,51.5,744.0,ON
23.2,54.6,493.0,OFF
27.7,73.6,494.0,ON
33.7,38.9,621.0,ON
22.7,89.1,548.0,ON
18.4,74.5,690.0,ON
22.2,39.7,454.0,OFF
17.2,53.8,560.0,OFF
33.6,68.1,455.0,ON
33.8,87.7,989.0,ON
19.7,30.5,751.0,OFF
25.1,52.6,388.0,OFF
20.9,54.3,,OFF
27.2,74.3,422.0,ON
28.9,59.7,531.0,ON
19.9,50.0,647.0,OFF
26.6,59.0,869.0,OFF
21.6,52.1,,OFF
20.3,86.1,564.0,ON
22.0,62.8,985.0,OFF
25.1,15.0,504.0,OFF
18.2,63.6,751.0,OFF
25.3,61.8,772.0,OFF
18.6,46.7,793.0,OFF
17.1,60.2,887.0,OFF
30.7,43.1,832.0,ON
33.4,36.1,462.0,ON
24.0,39.4,672.0,OFF
22.8,62.0,506.0,OFF
21.6,52.5,350.0,OFF
19.6,62.2,908.0,OFF
27.1,42.5,12430.0,OFF
17.0,64.8,320.0,OFF
15.4,64.7,687.0,OFF
23.2,56.6,562.0,OFF
34.0,49.9,607.0,ON
23.3,55.3,,OFF
13.2,71.4,774.0,ON
20.4,55.5,580.0,OFF
29.2,77.1,782.0,ON
22.6,48.5,464.0,OFF
21.6,62.4,882.0,OFF
20.4,34.0,886.0,OFF
19.4,76.8,631.0,ON
20.5,62.3,775.0,OFF
22.2,41.1,613.0,OFF
19.2,50.9,823.0,OFF
24.7,33.4,802.0,OFF
18.6,92.2,829.0,ON
21.5,55.9,738.0,OFF
23.7,45.7,908.0,OFF
24.7,74.1,554.0,ON
9.5,65.4,730.0,OFF
21.5,51.1,608.0,OFF
19.4,-40.0,654.0,OFF
26.0,-40.0,478.0,OFF
22.2,43.7,342.0,OFF
25.2,62.8,537.0,OFF
34.6,51.6,808.0,ON
17.4,56.1,521.0,OFF
23.3,37.0,620.0,OFF
21.6,50.8,612.0,OFF
21.4,31.4,618.0,OFF
17.5,66.7,968.0,OFF
120.0,60.4,767.0,OFF
15.5,91.9,320.0,ON
29.7,53.0,638.0,ON
21.3,69.3,402.0,OFF
35.1,57.4,481.0,ON
23.8,69.8,457.0,OFF
23.4,63.0,819.0,OFF
24.3,22.7,759.0,OFF
18.8,41.7,1090.0,ON
,71.4,617.0,ON
16.0,60.6,798.0,OFF
16.9,70.3,388.0,ON
22.3,28.0,403.0,OFF
25.2,50.5,617.0,OFF
29.0,59.1,666.0,ON
28.0,30.4,605.0,OFF
15.6,43.9,546.0,OFF
32.2,55.2,575.0,ON
28.3,59.6,862.0,ON
16.7,36.1,677.0,OFF
28.7,62.4,693.0,ON
20.7,46.1,728.0,OFF
36.1,69.2,645.0,ON
18.3,37.1,852.0,OFF
34.9,44.5,1148.0,ON
24.0,180.0,463.0,OFF
27.2,,366.0,OFF
28.1,68.0,1095.0,ON
19.4,65.2,566.0,OFF
28.3,58.1,1111.0,ON
31.2,45.5,503.0,ON
26.7,,646.0,OFF
21.7,21.4,768.0,OFF
25.7,43.2,755.0,OFF
28.3,56.6,527.0,ON
21.6,33.6,765.0,OFF
17.9,62.7,983.0,OFF
24.9,72.8,974.0,ON
27.0,150.0,676.0,OFF
24.7,91.5,643.0,ON
23.5,57.8,524.0,OFF
32.6,37.8,585.0,ON
27.3,35.6,490.0,OFF
26.0,44.9,926.0,OFF
21.9,46.4,790.0,OFF
18.2,46.1,463.0,OFF
28.5,31.7,975.0,ON
26.5,46.6,413.0,OFF
19.2,43.1,751.0,OFF
,78.6,1172.0,ON
28.5,50.7,810.0,ON
30.4,54.8,859.0,ON
28.6,59.6,605.0,ON
21.6,73.4,648.0,ON
29.9,75.7,503.0,ON
26.0,71.7,410.0,ON
19.9,68.3,416.0,OFF
13.5,67.8,646.0,OFF
24.6,35.3,320.0,OFF
18.9,54.1,660.0,OFF
,37.8,566.0,OFF
26.4,35.0,612.0,OFF
24.0,59.1,513.0,OFF
25.2,63.0,676.0,OFF
32.8,82.2,987.0,ON
28.2,,528.0,ON
26.7,74.6,480.0,ON
14.6,35.8,395.0,OFF
27.1,39.8,320.0,OFF
15.7,73.6,600.0,ON
26.1,43.0,829.0,OFF
22.8,40.6,561.0,OFF
17.4,53.4,877.0,OFF
21.2,64.0,583.0,OFF
21.9,64.8,500.0,OFF
25.7,70.1,771.0,ON
35.2,40.6,845.0,ON
34.1,46.5,565.0,ON
30.0,41.2,654.0,ON
25.4,52.2,535.0,OFF
25.1,48.0,12430.0,OFF
23.1,59.7,590.0,OFF
37.7,38.5,613.0,ON
17.9,40.8,589.0,OFF
27.0,62.2,638.0,OFF
24.6,69.7,487.0,OFF
10.7,63.6,320.0,OFF
26.7,58.3,762.0,OFF
20.2,31.7,616.0,OFF
24.2,65.0,561.0,OFF
19.6,51.1,559.0,OFF
22.6,53.0,493.0,OFF
20.0,41.8,697.0,OFF
23.1,53.6,615.0,OFF
21.0,65.6,716.0,OFF
18.8,41.3,644.0,OFF
18.1,61.5,519.0,OFF
21.8,47.1,781.0,OFF
21.8,24.3,5000.0,OFF
15.2,41.2,634.0,OFF
21.1,53.7,859.0,OFF
25.9,85.3,635.0,ON
25.4,55.9,450.0,OFF
18.5,75.1,503.0,ON
20.5,81.3,493.0,ON
16.2,46.6,695.0,OFF
26.8,63.9,569.0,OFF
23.9,57.9,320.0,OFF
27.1,63.0,971.0,OFF
20.7,45.4,1048.0,ON
17.3,61.9,801.0,OFF
30.5,40.2,320.0,ON
23.8,66.8,752.0,OFF
31.7,,650.0,ON
26.4,52.1,614.0,OFF
27.0,69.9,465.0,OFF
21.2,36.3,989.0,OFF
,77.3,858.0,ON
26.4,34.3,320.0,OFF
23.7,67.8,320.0,OFF
31.0,81.1,583.0,ON
31.8,54.9,655.0,ON
20.7,,664.0,OFF
24.5,71.3,692.0,ON
13.6,62.0,1045.0,ON
29.5,68.5,583.0,ON
30.0,68.4,732.0,ON
20.4,38.7,725.0,OFF
26.0,40.6,731.0,OFF
21.7,54.1,735.0,OFF
28.0,36.0,694.0,OFF
10.4,39.6,638.0,OFF
32.0,,729.0,ON
27.8,57.8,842.0,OFF
26.0,67.8,421.0,OFF
33.3,30.4,745.0,ON
27.9,25.5,501.0,OFF
28.3,46.8,633.0,ON
24.6,41.5,507.0,OFF
21.4,56.2,434.0,OFF
22.5,43.5,631.0,OFF
22.7,50.7,494.0,OFF
26.2,48.6,595.0,OFF
25.7,51.8,804.0,OFF
14.1,49.2,330.0,OFF
27.7,63.6,672.0,OFF
26.8,83.6,1019.0,ON
18.8,55.4,1286.0,ON
30.1,41.1,714.0,ON
22.7,42.3,532.0,OFF
27.5,47.0,739.0,OFF
27.7,46.6,680.0,OFF
22.8,29.6,768.0,OFF
30.2,57.8,852.0,ON
14.3,59.7,490.0,OFF
26.2,50.7,819.0,OFF
32.0,55.3,900.0,ON
23.1,87.8,590.0,ON
23.3,61.5,355.0,OFF
14.0,55.1,437.0,OFF
26.4,55.2,451.0,OFF
-55.0,88.2,824.0,ON
27.5,65.5,457.0,OFF
23.7,70.3,967.0,ON
28.5,73.1,936.0,ON
31.3,32.8,932.0,ON
23.8,58.0,701.0,OFF
15.3,49.9,320.0,OFF
25.4,78.1,633.0,ON
27.6,68.9,498.0,OFF
21.2,48.9,642.0,OFF
16.5,56.6,720.0,OFF
23.2,38.1,471.0,OFF
27.8,150.0,320.0,OFF
25.3,57.8,496.0,OFF
21.2,52.0,800.0,OFF
-999.0,55.4,331.0,OFF
26.9,56.1,872.0,OFF
16.3,62.7,935.0,OFF
19.9,22.9,654.0,OFF
28.2,47.9,924.0,ON
26.2,84.8,461.0,ON
20.1,51.4,915.0,OFF
29.9,41.2,320.0,ON
27.8,80.9,842.0,ON
26.6,62.2,674.0,OFF
23.5,61.0,320.0,OFF
21.9,37.1,405.0,OFF
24.2,41.3,943.0,OFF
22.7,70.4,804.0,ON
21.1,58.6,977.0,OFF
27.1,53.7,947.0,OFF
18.8,72.5,867.0,ON
17.4,68.9,472.0,OFF
21.0,56.2,743.0,OFF
23.8,54.6,832.0,OFF
26.2,89.6,648.0,ON
30.4,46.3,561.0,ON
28.0,60.5,796.0,OFF
24.6,51.9,802.0,OFF
17.0,22.3,759.0,OFF
19.2,43.1,532.0,OFF
10.3,58.2,679.0,OFF
33.2,72.5,945.0,ON
22.5,22.6,716.0,OFF
23.7,57.2,429.0,OFF
120.0,52.2,559.0,OFF
,51.0,963.0,OFF
19.7,61.0,738.0,OFF
25.7,74.8,426.0,ON
25.1,55.9,840.0,OFF
26.7,55.3,533.0,OFF
30.0,76.0,653.0,ON
,24.7,632.0,ON
23.1,35.7,564.0,OFF
23.0,52.5,781.0,OFF
34.1,72.3,566.0,ON
32.9,30.9,794.0,ON
31.4,57.6,357.0,ON
15.8,31.4,558.0,OFF
24.2,88.3,602.0,ON
,67.8,1034.0,ON
16.3,46.6,1019.0,ON
20.8,73.0,862.0,ON
22.9,44.1,-50.0,OFF
22.0,66.0,904.0,OFF
33.1,,859.0,ON
17.1,32.0,621.0,OFF
28.0,52.2,1178.0,ON
29.3,37.1,827.0,ON
19.5,52.7,807.0,OFF
17.2,44.5,814.0,OFF
15.8,15.0,506.0,OFF
22.7,180.0,701.0,ON
27.0,38.5,353.0,OFF
34.4,58.4,725.0,ON
21.3,36.5,743.0,OFF
13.5,43.6,966.0,OFF
18.3,35.1,574.0,OFF
18.9,52.4,1005.0,ON
16.4,150.0,738.0,OFF
24.2,42.2,670.0,OFF
29.4,24.2,498.0,ON
25.2,69.6,584.0,OFF
17.4,72.8,560.0,ON
19.6,52.9,5000.0,OFF
22.1,60.3,807.0,OFF
27.4,60.1,374.0,OFF
28.5,54.8,626.0,ON
18.9,95.0,1078.0,ON
29.1,39.5,556.0,ON
26.1,45.3,1022.0,ON
25.4,82.0,820.0,ON
26.5,51.6,320.0,OFF
23.4,61.3,595.0,OFF
18.5,53.5,707.0,OFF
22.3,79.2,767.0,ON
23.6,32.8,418.0,OFF
21.2,56.7,746.0,OFF
26.8,68.8,739.0,OFF
24.3,22.1,795.0,OFF
21.5,53.7,436.0,OFF
23.1,58.8,998.0,OFF
28.0,61.5,736.0,OFF
26.7,45.6,894.0,OFF
24.0,46.2,320.0,OFF
24.0,54.2,868.0,OFF
14.2,60.5,350.0,OFF
26.9,83.1,320.0,ON
31.1,71.4,930.0,ON
26.5,72.4,491.0,ON
27.5,39.4,505.0,OFF
24.3,51.5,699.0,OFF
24.5,60.4,573.0,OFF
26.1,65.3,523.0,OFF
27.4,55.7,624.0,OFF
24.6,22.3,320.0,OFF
15.1,74.7,553.0,ON
25.2,,1142.0,ON
25.9,56.5,320.0,OFF
26.5,42.7,343.0,OFF
18.5,58.8,908.0,OFF
24.8,52.4,678.0,OFF
27.8,53.8,376.0,OFF
21.3,60.9,752.0,OFF
24.5,58.2,849.0,OFF
21.6,76.0,1061.0,ON
30.7,53.4,660.0,ON
22.3,43.7,745.0,OFF
23.2,69.5,1022.0,ON
27.6,36.3,524.0,OFF
25.8,47.4,320.0,OFF
24.5,38.0,590.0,OFF
28.1,30.3,893.0,ON
14.3,29.8,795.0,OFF
23.6,47.4,598.0,OFF
27.6,44.5,880.0,OFF
,58.9,758.0,ON
39.6,37.6,536.0,ON
25.4,62.4,943.0,OFF
25.3,71.3,509.0,ON
18.9,54.3,610.0,OFF
35.0,81.1,12430.0,ON
23.0,82.6,567.0,ON
14.6,69.0,956.0,OFF
32.3,51.0,749.0,ON
28.0,54.0,905.0,OFF
24.8,90.1,635.0,ON
20.1,34.5,401.0,OFF
24.7,68.1,888.0,OFF
30.1,50.9,596.0,ON
32.7,46.8,591.0,ON
32.8,47.4,763.0,ON
23.1,55.7,386.0,OFF
18.1,53.1,884.0,OFF
26.5,76.4,562.0,ON
33.0,43.2,441.0,ON
23.7,61.8,522.0,OFF
29.2,58.9,888.0,ON
21.5,36.8,686.0,OFF
19.8,26.2,984.0,OFF
24.0,46.9,734.0,OFF
17.5,40.7,733.0,OFF
12.1,55.2,320.0,OFF
20.9,57.7,926.0,OFF
21.4,56.1,833.0,OFF
21.3,60.8,,OFF
-999.0,42.9,857.0,OFF
20.1,,603.0,OFF
28.0,38.1,609.0,OFF
27.1,75.1,921.0,ON
26.4,94.2,992.0,ON
17.6,48.0,499.0,OFF
17.6,71.6,591.0,ON
14.4,51.7,827.0,OFF
25.7,27.8,545.0,OFF
18.3,60.0,320.0,OFF
26.0,40.7,652.0,OFF
26.8,95.0,665.0,ON
12.3,49.6,429.0,OFF
21.8,40.1,867.0,OFF
18.7,44.4,1037.0,ON
26.2,64.3,906.0,OFF
25.8,23.6,625.0,OFF
16.8,52.8,671.0,OFF
20.5,47.5,320.0,OFF
19.4,62.3,587.0,OFF
33.9,150.0,505.0,ON
28.6,42.6,638.0,ON
22.5,42.0,850.0,OFF
21.2,49.4,700.0,OFF
20.5,24.9,1024.0,ON
25.1,59.1,388.0,OFF
23.0,59.2,594.0,OFF
23.8,78.7,320.0,ON
22.0,76.3,468.0,ON
28.1,18.6,770.0,ON
33.7,61.2,422.0,ON
24.7,33.4,551.0,OFF
19.1,47.4,399.0,OFF
12.6,61.2,644.0,OFF
24.9,52.9,320.0,OFF
23.7,67.9,799.0,OFF
22.9,84.6,824.0,ON
22.7,63.9,446.0,OFF
32.0,28.7,789.0,ON
32.1,52.3,320.0,ON
35.2,68.1,508.0,ON
30.3,74.7,449.0,ON
25.1,41.4,667.0,OFF
25.8,80.5,611.0,ON
23.4,64.8,1040.0,ON
16.9,55.8,625.0,OFF
26.3,52.0,708.0,OFF
26.4,33.4,953.0,OFF
22.0,54.1,838.0,OFF
21.7,52.5,396.0,OFF
22.0,60.2,485.0,OFF
27.5,65.7,-500.0,OFF
25.7,50.2,663.0,OFF
26.8,55.7,728.0,OFF
22.4,28.9,510.0,OFF
22.7,56.5,757.0,OFF
25.1,58.7,515.0,OFF
17.1,45.3,892.0,OFF
22.4,54.8,604.0,OFF
-55.0,53.5,959.0,OFF
19.3,56.8,581.0,OFF
16.5,68.6,768.0,OFF
17.5,53.9,320.0,OFF
20.9,60.0,608.0,OFF
28.5,78.2,735.0,ON
25.8,57.2,972.0,OFF
22.3,70.7,320.0,ON
20.3,43.1,731.0,OFF
24.5,68.3,555.0,OFF
24.1,59.1,1460.0,ON
34.4,37.8,687.0,ON
36.9,44.3,742.0,ON
17.4,61.1,788.0,OFF
18.8,73.4,493.0,ON
25.5,49.2,,OFF
120.0,62.7,645.0,OFF
31.5,36.3,320.0,ON
26.1,94.9,662.0,ON
22.1,53.6,668.0,OFF
17.4,55.9,756.0,OFF
25.8,31.1,769.0,OFF
25.2,65.4,472.0,OFF
13.7,60.8,800.0,OFF
31.8,70.4,12430.0,ON
20.1,50.3,693.0,OFF
26.5,30.8,502.0,OFF
22.6,76.6,801.0,ON
30.1,,1099.0,ON
28.4,53.0,770.0,ON
23.1,83.5,872.0,ON
20.2,58.1,602.0,OFF
19.7,78.4,754.0,ON
24.9,63.8,768.0,OFF
26.7,63.6,588.0,OFF
19.0,52.1,358.0,OFF
24.1,48.3,703.0,OFF
23.8,38.4,397.0,OFF
23.6,52.3,604.0,OFF
28.8,62.0,710.0,ON
24.8,56.0,614.0,OFF
16.4,45.1,580.0,OFF
22.3,53.5,510.0,OFF
85.0,69.3,1022.0,ON
23.8,74.9,783.0,ON
21.2,73.7,553.0,ON
24.8,72.9,665.0,ON
22.3,,513.0,OFF
27.1,84.8,630.0,ON
85.0,27.7,578.0,ON
17.5,56.5,381.0,OFF
27.8,44.1,682.0,OFF
8.6,75.5,653.0,ON
20.5,73.7,531.0,ON
24.9,62.5,445.0,OFF
31.9,57.7,359.0,ON
25.3,52.8,883.0,OFF
21.7,72.3,909.0,ON
23.7,46.5,402.0,OFF
25.3,51.6,1177.0,ON
24.9,45.5,379.0,OFF
17.6,66.3,573.0,OFF
26.2,45.8,631.0,OFF
26.4,47.2,-50.0,OFF
18.1,48.1,634.0,OFF
,55.4,487.0,OFF
20.7,32.5,428.0,OFF
,82.8,542.0,ON
28.3,41.9,510.0,ON
25.8,22.0,545.0,OFF
22.8,39.6,1052.0,ON
30.5,50.0,9999.0,ON
22.5,54.4,847.0,OFF
27.7,51.8,714.0,OFF
26.9,61.3,709.0,OFF
21.9,69.5,663.0,OFF
27.8,65.2,769.0,OFF
20.5,50.4,426.0,OFF
28.6,61.8,642.0,ON
22.4,39.6,622.0,OFF
29.5,40.6,831.0,ON
26.9,32.6,577.0,OFF
23.8,64.5,898.0,OFF
21.9,29.6,623.0,OFF
18.0,46.5,450.0,OFF
15.7,48.0,738.0,OFF
19.7,55.3,875.0,OFF
25.4,81.0,723.0,ON
24.7,44.3,400.0,OFF
23.1,65.6,1281.0,ON
21.8,46.9,423.0,OFF
19.9,84.2,659.0,ON
23.7,19.9,577.0,OFF
25.8,80.9,691.0,ON
14.8,38.2,623.0,OFF
23.4,44.8,12430.0,ON
25.6,60.8,907.0,OFF
30.9,53.7,533.0,ON
18.4,37.8,372.0,OFF
32.2,49.4,832.0,ON
22.4,40.9,1007.0,ON
11.2,51.1,613.0,OFF
21.1,48.8,749.0,OFF
22.3,73.8,423.0,ON
13.5,82.6,595.0,ON
30.9,36.1,674.0,ON
25.9,59.9,5000.0,OFF
25.4,999.0,353.0,ON
21.0,64.5,922.0,OFF
25.4,53.3,689.0,OFF
38.8,17.6,354.0,OFF
31.6,31.2,599.0,ON
21.5,57.0,-50.0,OFF
25.5,65.7,798.0,OFF
22.0,68.1,320.0,OFF
18.3,37.3,1256.0,ON
19.5,72.5,327.0,ON
27.2,37.6,594.0,OFF
23.1,61.8,369.0,OFF
26.4,999.0,766.0,OFF
24.5,87.3,320.0,ON
25.5,53.9,436.0,OFF
20.7,40.6,687.0,OFF
18.0,59.5,607.0,OFF
20.5,67.7,586.0,OFF
31.6,53.9,688.0,ON
23.6,33.5,349.0,OFF
24.0,45.8,400.0,OFF
16.3,51.2,614.0,OFF
23.3,73.9,478.0,ON
25.0,72.1,320.0,ON
25.1,49.6,635.0,OFF
25.4,-12.0,753.0,OFF
85.0,71.9,637.0,ON
30.2,51.7,818.0,ON
22.7,28.9,320.0,OFF
34.0,27.9,763.0,ON
21.3,,596.0,OFF
28.2,45.8,374.0,ON
28.2,80.2,868.0,ON
19.4,58.4,588.0,OFF
29.0,90.4,525.0,ON
28.4,68.3,792.0,ON
22.8,55.4,615.0,OFF
19.0,50.1,346.0,OFF
19.9,51.1,876.0,OFF
26.3,74.6,755.0,ON
15.8,54.6,611.0,OFF
27.4,48.1,710.0,OFF
20.4,44.4,365.0,OFF
22.5,63.8,712.0,OFF
30.2,64.3,544.0,ON
16.7,43.6,1200.0,ON
32.7,51.6,728.0,ON
23.2,32.9,753.0,OFF
,54.5,706.0,OFF
24.4,48.9,,OFF
20.3,55.7,899.0,OFF
28.8,74.2,417.0,ON
19.7,50.4,854.0,OFF
,19.2,866.0,ON
29.5,84.1,708.0,ON
19.9,63.7,729.0,OFF
18.0,57.5,374.0,OFF
28.2,70.1,733.0,ON
25.5,49.8,370.0,OFF
31.0,60.3,667.0,ON
29.9,67.5,678.0,ON
21.5,66.3,755.0,OFF
21.5,87.4,722.0,ON
18.1,45.7,320.0,OFF
26.0,85.0,995.0,ON
31.2,71.3,382.0,ON
24.8,52.9,320.0,OFF
22.1,37.0,673.0,OFF
16.3,64.1,572.0,OFF
23.1,79.4,419.0,ON
25.4,53.2,881.0,OFF
22.9,39.7,705.0,OFF
19.1,32.0,944.0,OFF
18.5,47.1,764.0,OFF
16.5,51.9,414.0,OFF
22.4,86.2,447.0,ON
18.1,53.4,427.0,OFF
32.7,41.0,1151.0,ON
34.5,38.8,676.0,ON
27.0,46.2,987.0,OFF
18.9,72.5,452.0,ON
24.3,64.8,568.0,OFF
27.8,78.6,793.0,ON
18.3,74.2,550.0,ON
28.0,25.1,827.0,OFF
28.3,79.6,320.0,ON
18.7,59.1,898.0,OFF
22.3,63.2,632.0,OFF
29.8,41.8,707.0,ON
18.4,56.6,644.0,OFF
15.6,53.5,845.0,OFF
24.3,44.9,787.0,OFF
26.5,42.1,556.0,OFF
14.0,61.3,760.0,OFF
24.9,48.3,723.0,OFF
27.7,62.1,370.0,OFF
24.4,43.7,644.0,OFF
33.2,61.3,812.0,ON
19.1,26.4,514.0,OFF
25.3,55.4,853.0,OFF
16.0,55.0,976.0,OFF
18.4,43.5,643.0,OFF
18.0,55.6,1075.0,ON
35.8,67.1,757.0,ON
19.5,,703.0,OFF
14.8,71.7,806.0,ON
18.9,62.5,436.0,OFF
27.0,34.4,539.0,OFF
24.0,53.9,697.0,OFF
27.3,72.9,519.0,ON
18.0,50.7,478.0,OFF
18.0,77.5,562.0,ON
20.7,68.7,320.0,OFF
25.2,50.1,987.0,OFF
17.6,56.4,320.0,OFF
27.5,42.9,949.0,OFF
21.3,42.8,320.0,OFF
27.1,,1073.0,ON
26.1,44.3,461.0,OFF
28.7,51.8,651.0,ON
18.4,47.5,604.0,OFF
19.7,68.3,1059.0,ON
21.6,39.9,609.0,OFF
36.7,70.4,320.0,ON
15.5,75.8,778.0,ON
20.2,40.5,845.0,OFF
24.8,58.3,320.0,OFF
36.8,51.3,640.0,ON
25.8,36.2,670.0,OFF
29.8,70.9,612.0,ON
22.3,43.6,333.0,OFF
24.7,51.2,754.0,OFF
22.1,73.8,778.0,ON
32.7,55.8,364.0,ON
29.2,71.4,681.0,ON
22.8,43.6,542.0,OFF
30.3,25.0,508.0,ON
18.6,54.2,1193.0,ON
27.8,60.5,629.0,OFF
,47.1,505.0,OFF
17.1,72.9,583.0,ON
23.0,64.7,742.0,OFF
20.8,66.2,891.0,OFF
26.9,60.0,599.0,OFF
25.0,55.1,467.0,OFF
25.2,32.9,382.0,OFF
27.1,75.1,775.0,ON
18.6,70.2,627.0,ON
15.2,24.0,790.0,OFF
26.9,78.9,470.0,ON
25.5,69.6,416.0,OFF
19.8,45.5,880.0,OFF
26.2,51.9,616.0,OFF
21.7,42.5,601.0,OFF
11.7,88.2,846.0,ON
33.7,36.6,800.0,ON
34.5,72.0,786.0,ON
26.2,54.1,770.0,OFF
20.2,51.4,809.0,OFF
22.6,,521.0,OFF
22.2,49.8,696.0,OFF
17.5,60.8,320.0,OFF
21.2,57.8,532.0,OFF
18.0,64.2,611.0,OFF
19.3,49.8,619.0,OFF
11.8,64.7,537.0,OFF
23.5,42.7,827.0,OFF
23.2,33.7,476.0,OFF
23.7,58.7,,OFF
20.9,65.6,902.0,OFF
